120.025   119.986
140.757   139.942
166.516   163.32
194.473   187.839
214.577   205.515
236.881   225.472
258.241   244.288
284.628   267.096
331.119   307.01
359.004   330.943
387.649   356.444
420.141   385.252
455.198   416.892
483.472   441.576
530.871   483.479
570.282   520.379
620.118   565.879
684.515   624.039
829.014   760.886
1018.43   934.225
1292.04   1182.83
4096   3730.54
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
27
76.9888   84.6334
92.067   100.599
111.543   121.126
129.134   138.802
146.411   155.338
164.317   173.014
192.903   199.813
226.2   229.463
247.875   248.28
274.576   272.798
296.879   293.325
325.465   318.414
367.558   354.336
399.285   382.276
429.442   409.645
467.766   443.857
510.173   479.779
537.502   504.298
575.198   540.22
619.804   580.704
680.745   636.013
745.142   696.454
867.966   811.063
990.791   925.102
1151.31   1072.78
1311.83   1219.89
4096   3771.47
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
21
126.388   189.346
150.766   224.281
177.211   260.089
200.763   291.53
221.422   316.858
252.411   354.413
285.88   392.841
330.918   443.496
370.171   486.291
408.184   527.339
456.114   577.995
501.565   623.41
545.364   667.078
592.881   715.987
640.811   764.022
716.425   839.132
784.188   901.141
939.135   1048.74
1091.19   1190.23
1271.34   1359.66
4096   4016.24
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
53.115   73.2295
65.0519   96.6075
82.0149   127.968
107.318   172.21
132.322   211.564
154.74   245.088
174.202   273.656
199.499   310.431
216.462   331.528
239.394   361.749
266.095   394.82
306.931   444.427
343.37   486.622
379.809   528.816
413.107   566.449
448.918   606.933
488.498   650.268
534.675   698.164
597.815   765.447
661.583   831.02
738.545   909.137
846.92   1015.19
995.584   1162.97
1142.16   1305.02
1289.7   1448.86
4096   4184.78
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
17
108.755   192.076
125.074   220.55
143.851   252.908
160.393   278.794
182.077   313.741
211.36   357.747
239.079   397.871
272.163   445.113
313.748   500.861
360.222   561.083
416.079   631.871
473.39   703.132
546.671   789.399
654.641   916.889
827.214   1109.09
1017.22   1306.48
4096   4504.91
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
17
111.829   209.007
125.629   234.432
136.741   255.707
154.045   286.201
188.651   344.766
220.72   395.633
245.521   433.115
283.934   489.671
327.999   551.917
364.834   602.577
412.093   664.361
478.653   749.698
557.786   845.744
647.762   954.507
804.183   1136.22
1007.78   1360.44
4096   4761.48
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
16
164.341   327.832
179.038   354.499
207.355   405.882
223.972   434.516
238.928   460.252
281.127   531.826
321.351   598.451
364.663   667.09
409.386   734.246
462.591   812.366
536.502   918.907
606.17   1020.7
677.797   1123.26
761.236   1237.02
951.009   1486.44
4096   5619.92
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
18
71.0669   131.616
77.8845   147.951
101.674   203.207
121.284   245.708
147.713   301.601
172.598   352.242
198.446   402.887
245.774   489.261
288.981   565.131
326.2   626.467
378.777   710.577
426.525   783.711
479.253   865.828
566.517   995.132
658.782   1132.15
762.455   1282.27
926.744   1502.07
4096   5742.17
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
13
169.071   364.503
184.607   399.33
213.536   457.376
243.743   516.956
282.157   588.745
320.202   660.534
376.919   762.909
415.709   832.047
481.586   947.722
567.045   1085.77
649.774   1219.13
849.63   1535.91
4096   6681.54
+KVIDCutLine
OK:gamma_line
above
19
39.2933   52.1322
62.853   67.5275
77.617   77.791
103.376   84.0632
126.935   102.88
158.977   131.96
199.813   165.601
240.022   199.813
279.602   233.455
313.528   263.105
353.423   301.308
398.343   339.511
450.174   387.978
503.891   433.593
550.068   477.498
603.155   525.395
693.31   604.652
1315.6   1165.72
4096   3672.58
+KVIDCutLine
OK:IMF_line
below
17
39.6808   58.0663
67.7035   139.674
89.4391   188.051
108.978   235.838
130.845   284.017
163.589   366.061
191.568   433.09
223.016   502.521
257.946   570.771
317.042   691.692
366.18   786.285
414.163   879.678
479.806   1005.22
551.285   1134.21
676.006   1348.73
875.718   1692.68
4096   7238.75
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1013
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1013
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
34
40.2029   35.9503
60.4128   59.6385
74.4541   76.0888
86.3969   90.2938
102.852   108.93
121.41   129.213
140.852   150.354
163.535   173.494
185.136   196.194
211.121   222.669
236.527   247.751
258.469   270.045
282.721   295.127
311.592   324.389
339.675   351.99
367.603   380.126
395.896   407.994
425.345   437.256
465.765   477.666
499.255   511.108
530.436   541.763
563.264   574.848
607.842   618.736
655.391   664.249
701.95   714.638
748.125   763.317
809.91   826.021
894.214   913.807
957.73   980.691
1025.87   1046.18
1126.92   1147.9
1546.13   1579.86
1919.14   1965.84
4096   4218.39
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
31
76.0032   90.2938
99.1002   119.556
117.578   143.244
139.836   168.649
159.152   190.62
183.982   217.095
207.656   243.57
235.372   272.832
265.398   303.488
297.157   338.323
327.76   370.372
362.983   406.601
392.432   435.863
443.823   488.813
486.552   532.009
524.662   571.025
562.195   610.041
613.585   660.204
661.512   707.58
704.241   754.957
766.603   816.267
824.345   874.791
879.201   931.922
938.675   994.626
1013.74   1069.87
1081.3   1138.15
1162.72   1220.36
1364.24   1432.16
1565.18   1645.35
1921.45   2021.58
4096   4317.96
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
30
97.6058   129.498
117   154.391
137.022   179.871
153.774   201.125
171.511   223.961
194.175   250.603
211.912   270.108
238.847   300.556
265.124   330.528
294.27   360.618
319.676   388.486
344.506   414.962
374.532   445.617
406.29   479.059
438.657   514.705
479.476   555.797
543.717   621.188
602.037   682.499
650.541   731.269
696.157   777.252
745.816   830.202
794.897   880.365
841.668   927.741
894.214   984.872
975.053   1067.08
1042.03   1136.75
1244.71   1347.16
1421.98   1533.88
1915.1   2066.17
4096   4420.31
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
26
206.297   353.557
237.697   403.513
261.356   440.043
292.537   486.026
323.718   530.616
359.519   582.172
394.742   629.549
421.88   667.171
464.61   722.908
502.72   773.071
543.14   827.415
592.221   890.119
649.386   963.97
694.425   1018.31
752.745   1087.99
804.713   1150.69
856.104   1214.79
925.395   1294.21
995.263   1375.03
1083.03   1479.54
1167.34   1575.68
1341.72   1774.94
1516.68   1968.63
1738.99   2218.05
2126.44   2662.55
4096   4922.12
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
36
38.4706   41.524
50.0191   67.9991
64.2881   102.733
77.7787   131.363
94.4808   165.539
110.649   200.374
126.239   231.03
146.449   267.259
165.504   302.094
184.559   335.536
210.543   380.126
235.372   421.929
257.892   460.944
281.566   497.174
310.438   541.763
345.66   594.713
382.038   649.057
418.416   702.007
454.794   753.563
499.833   814.874
540.252   872.004
599.727   952.823
654.582   1022.49
697.312   1078.23
747.548   1142.33
795.029   1209.73
856.576   1288.07
927.704   1370.85
1007.39   1468.39
1095.73   1572.9
1173.69   1664.86
1339.12   1863.68
1514.37   2066.17
1747.65   2339.28
2130.48   2792.14
4096   5117.21
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
21
165.557   329.413
181.671   361.266
205.981   404.71
234.727   457.035
272.382   522.093
310.864   587.046
356.908   665.237
396.082   728.865
446.828   806.984
496.239   879.29
547.301   953.541
607.692   1040.24
655.184   1103.44
719.506   1193.21
807.673   1315.85
903.578   1446.15
1032.52   1621.19
1203.91   1855.5
1428.55   2148.41
1735.91   2561.25
4096   5731.28
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
20
220.948   448.74
243.536   491.62
275.578   554.352
304.206   607.15
352.33   691.416
390.831   756.841
430.296   819.278
474.509   892.15
507.241   945.299
546.583   1007.45
597.699   1082.85
668.905   1191.89
736.721   1292.24
816.099   1406.3
913.802   1542.18
1039.35   1712.91
1201.92   1936.05
1398.12   2202.85
1729.57   2661.04
4096   5932.35
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
15
299.931   625.382
379.88   777.201
407.967   827.904
442.421   890.398
484.508   965.25
524.635   1034.29
572.136   1119.32
617.592   1199.85
669.376   1286.47
729.045   1387.31
909.144   1670.16
1138   2028.02
1354.04   2367.12
1525.95   2633.74
4096   6619.7
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
23
90.6898   186.648
110.15   231.953
149.155   318.273
178.58   382.037
209.716   448.838
240.966   515.204
276.208   586.776
311.336   666.156
342.472   725.582
365.168   768.959
419   870.027
472.604   971.095
542.061   1097.76
588.138   1181.04
652.006   1293.39
721.235   1412.24
802.933   1551.3
902.597   1711.78
1044.8   1932.33
1191.24   2165.69
1337.91   2399.93
1484.47   2633.3
4096   6791.68
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
11
343.791   762.47
402.331   875.364
473.298   1020.5
554.249   1179.08
665.106   1391.43
777.264   1590.37
912.489   1837.68
1052.44   2082.14
1264.09   2451.93
1472.27   2799.79
4096   7183.93
+KVIDCutLine
OK:gamma_line
above
30
22.2273   24.3358
40.0375   30.8657
48.7836   37.5821
69.1382   57.3582
92.037   78.2537
115.439   101.837
136.241   123.781
159.026   148.163
189.239   181.485
213.509   206.68
248.181   240.815
277.899   271.699
309.104   300.957
336.841   326.152
386.372   376.541
433.921   423.68
478.499   472.444
529.516   525.271
583.009   578.099
639.969   631.74
684.052   674.814
730.115   721.953
788.066   778.844
849.484   843.05
943.593   932.451
1048.6   1038.11
1284.36   1277.86
1575.11   1576.95
1950.55   1972.75
4096   4234.55
+KVIDCutLine
OK:IMF_line
below
19
26.7884   26
75.905   158.358
97.9229   213.173
122.423   274.703
147.911   336.443
197.706   451.826
241.424   545.953
299.152   675.506
342.533   785.321
418.66   951.816
484.996   1085.42
552.852   1223.07
646.196   1408.79
782.414   1664.86
896.182   1871.84
1053.84   2151.69
1256.22   2532.25
1531.53   3054.51
4096   7919.28
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1014
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1014
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
30
29.53   19.6638
39.6591   32.1613
55.4012   50.3841
74.9456   70.9548
94.6045   91.2109
116.892   113.06
138.498   134.225
160.119   155.179
184.217   178.31
209.278   202.865
233.131   226.848
255.126   248.224
276.688   268.527
296.211   287.79
319.292   309.641
345.477   335.914
370.685   360.127
398.016   387.582
431.079   420.928
464.09   453.428
503.231   495.203
549.541   543.018
575.464   570.541
598.049   594.483
624.183   620.204
680.066   676.546
798.388   793.753
916.709   910.961
1123.75   1109.95
4096   3966.61
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
28
46.4662   47.6616
55.1569   58.4394
67.9033   74.0072
81.229   89.5751
100.928   109.933
122.365   132.686
146.12   157.834
170.453   181.785
194.787   206.933
221.929   234.257
246.932   259.624
274.162   285.97
299.797   311.723
321.092   332.673
348.902   360.216
383.665   393.747
417.269   427.278
452.611   462.006
485.057   495.537
529.669   539.846
574.281   585.352
615.996   629.66
677.99   693.129
722.602   737.438
786.334   803.302
916.115   932.635
1124.69   1136.21
4096   4036.29
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
26
82.8394   97.0688
101.801   120.48
116.308   137.195
133.416   155.689
150.113   174.182
171.303   197.069
193.635   219.66
222.513   249.534
248.38   275.496
277.952   305.16
303.997   331.246
328.179   354.97
352.536   378.883
381.759   408.771
424.79   452.6
459.069   486.93
502.1   529.638
540.836   567.729
580.299   609.617
618.289   649.223
646.189   677.378
698.002   731.082
768.969   804.302
911.346   948.008
1117.84   1154.25
4096   4128.78
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
19
148.38   236.374
169.37   269.027
188.296   296.105
213.416   330.35
242.665   369.374
273.635   410.788
318.025   465.74
350.715   505.56
382.717   543.788
427.107   597.944
471.497   646.524
513.479   695.105
569.224   757.225
624.282   817.752
711.341   913.321
834.876   1043.93
976.304   1195.25
1162.47   1393.56
4096   4518.45
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
31
34.9619   34.4226
43.0433   53.4979
54.1551   78.597
65.2669   101.688
79.4093   129.799
94.0567   157.91
108.199   184.013
121.836   208.108
142.545   243.247
162.243   274.37
182.446   305.493
202.65   334.608
218.812   358.703
239.521   387.818
262.249   420.949
290.534   460.104
316.798   494.238
346.598   532.389
378.419   572.548
407.714   607.686
446.605   655.877
482.971   701.055
536.005   762.297
600.655   837.594
662.781   907.872
726.421   979.153
814.306   1080.55
952.699   1233.16
1028.46   1315.48
1149.68   1444.99
4096   4592.8
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
17
123.546   229.799
139.31   257.884
165.314   302.301
191.323   345.415
221.115   395.464
255.872   446.669
286.096   491.711
307.39   521.998
358.42   591.981
414.791   668.979
475.636   747.562
550.823   842.651
637.629   949.332
785.51   1130.93
893.088   1257.94
1041.55   1436.33
4096   5106.52
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
17
138.255   269.75
152.591   295.29
168.917   325.694
206.746   393.801
244.177   455.826
282.404   516.635
327.401   587.174
380.88   666.588
433.299   742.257
488.298   816.214
554.959   904.489
626.068   998.593
714.054   1108.92
819.578   1240.27
925.101   1374.05
1030.62   1507.83
4096   5394.21
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
18
176.894   358.502
199.925   400.741
221.244   442.977
240.075   478.03
275.838   540.898
303.986   592.737
335.554   646.5
372.242   707.945
417.423   783.623
463.909   855.259
500.772   913.986
542.063   974.864
590.717   1044
638.52   1111.22
705.104   1203.41
816.072   1360.89
929.613   1514.54
4096   5799.47
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
21
65.2017   126.211
76.2824   151.166
91.6248   185.72
107.82   222.193
127.427   264.426
153.857   320.098
178.582   371.932
198.196   411.382
215.251   444.885
232.308   477.523
256.191   521.682
297.134   596.562
348.312   690.64
408.314   794.842
468.453   893.931
543.717   1007.48
629.916   1138.06
728.225   1285.61
826.11   1425.68
930.372   1570.17
4096   5957.21
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
11
204.59   439.959
243.905   519.409
277.867   585.658
319.616   665.767
383.368   786.371
448.435   903.39
539.18   1058.46
674.508   1281.87
788.24   1468.42
923.169   1677.03
4096   6582.46
+KVIDCutLine
OK:gamma_line
above
22
21.5692   12.17
26.7126   14.7808
38.2102   25.6242
67.2946   52.5282
87.5591   72.3745
104.832   90.2571
125.094   111.08
149.386   134.359
180.049   163.03
216.27   199.333
247.771   229.204
278.227   261.658
316.954   299.642
364.817   347.041
410.699   392.067
458.209   439.009
512.765   496.474
609.349   592.734
715.734   697.607
807.763   787.146
1150.34   1120.38
4096   3985.7
+KVIDCutLine
OK:IMF_line
below
14
22.5946   11.2103
47.8343   87.0911
69.6415   143.58
135.744   298.855
190.787   423.25
244.743   541.393
301.833   664.33
363.651   787.284
449.713   947.516
543.088   1113.88
650.223   1302.12
757.933   1472.2
913.219   1719.17
4096   6781.13
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1016
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1016
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
39
36.8678   32.4134
50.6648   48.3461
70.9313   70.7761
92.5378   93.7402
115.987   117.505
139.603   140.469
162.736   163.607
187.005   186.093
209.615   206.958
227.034   222.179
258.913   251.674
294.866   283.526
334.418   321.004
372.251   355.293
403.627   382.835
440.48   416.563
488.119   459.658
523.174   491.512
561.825   527.114
602.274   564.59
644.522   603.94
688.567   645.164
745.203   701.386
780.261   735.117
825.211   780.094
863.862   815.696
899.814   847.548
952.85   898.143
999.595   943.118
1054.43   995.588
1104.78   1048.07
1182.08   1121.15
1241.42   1182.99
1350.2   1293.57
1494.04   1435.99
1684.63   1632.78
2033.45   1988.87
2383.17   2344.95
4096   4088.93
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
32
52.8464   63.6835
73.8501   88.6007
100.855   119.381
124.859   147.229
151.114   175.078
185.62   210.255
217.875   242.501
245.63   270.35
277.903   302.004
317.931   339.498
350.648   370.019
385.154   402.264
422.661   438.907
465.418   479.948
505.175   516.59
553.183   560.562
613.944   614.794
664.953   663.162
714.461   708.6
766.22   755.503
819.48   800.94
863.737   843.446
916.997   891.814
968.756   946.046
1055.02   1029.59
1116.53   1088.22
1190.79   1162.97
1292.81   1265.57
1670.13   1643.73
2039.19   2014.55
2409.76   2388.31
4096   4089.07
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
33
74.4966   98.2614
94.1401   124.667
113.013   147.299
139.975   177.477
168.862   210.672
190.432   235.568
218.164   263.482
246.281   293.659
284.027   329.117
312.53   359.295
344.884   392.489
381.089   424.93
422.302   464.16
468.137   508.672
511.276   550.166
555.185   591.659
600.635   636.171
643.003   675.401
692.304   720.667
764.33   786.302
823.646   840.622
881.421   892.677
939.581   945.487
1008.14   1012.63
1075.16   1075.25
1137.27   1139.15
1203.81   1204.26
1279.31   1283.16
1364.07   1366.71
1674.86   1669.74
2035.38   2033.38
2397.05   2397.01
4096   4105.17
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
24
190.237   335.328
215.989   375.82
262.154   445.523
299.633   498.64
331.455   541.837
373.412   596.107
427.172   666.652
486.446   738.389
540.352   806.134
603.654   879.872
660.579   949.614
740.301   1039.97
809.966   1121.01
870.601   1188.11
977.808   1304.4
1072.96   1407.39
1163.76   1503.08
1281.2   1630.93
1434.4   1794.38
1697.4   2056.47
2016.58   2370.03
2435.93   2783.82
2741.97   3078.09
4096   4380.05
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
35
35.0538   39.1495
49.1688   75.649
65.3002   114.176
81.4316   150.676
99.5794   189.203
119.744   229.758
137.891   264.23
160.072   306.813
182.253   345.34
203.425   379.812
228.63   420.367
256.86   464.977
287.107   513.643
311.304   548.115
341.55   592.726
375.829   643.42
415.15   696.141
461.527   756.974
509.922   821.862
558.316   882.694
606.71   945.555
672.244   1024.64
752.901   1126.02
840.615   1231.47
939.42   1345.02
1040.24   1460.6
1133   1566.05
1212.65   1657.3
1312.46   1768.82
1502   1971.6
1714.73   2194.65
2091.81   2583.98
2472.91   2987.5
2814.69   3322.08
4096   4576.4
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
22
167.256   349.837
205.477   420.256
231.9   464.808
266.79   523.382
318.275   609.193
375.212   701.052
430.056   789.286
482.409   867.863
559.208   979.806
635.069   1089.93
716.934   1197.85
809.601   1321.41
919.667   1460.82
1031.5   1600.4
1154.05   1749.78
1266.12   1875.61
1408   2040.62
1538.02   2188.69
1714.32   2389.17
2006.12   2728.34
2350.52   3121.18
4096   5112.16
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
22
157.931   345.747
185.508   401.522
220.75   472.802
248.726   526.282
298.26   614.65
333.378   676.935
375.081   744.266
415.46   813.839
471.181   901.271
547.338   1020.48
635.22   1150.7
738.323   1300.3
831.673   1429.64
979.487   1628.47
1156.41   1853.86
1334.26   2068.01
1512.12   2282.17
1689.97   2496.32
1950.07   2804.19
2210.18   3112.07
2470.27   3419.94
4096   5344.33
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
22
229.259   521.235
253.289   569.123
340.334   742.591
377.128   811.66
421.238   894.371
469.015   980.983
509.343   1050.97
566.277   1148.29
616.199   1235.09
667.89   1322.87
735.344   1432.36
813.342   1553.36
893.965   1679.64
995.634   1834.86
1078.03   1958.51
1163.94   2087.42
1276.13   2253.18
1395.26   2422.59
1590.19   2703.01
1982.99   3244.09
2375.76   3785.17
4096   6154.97
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
23
79.4241   176.881
97.0987   222.013
130.313   301.973
164.191   382.913
198.061   459.926
240.7   558.033
259.029   598.746
283.992   650.738
331.39   746.383
389.981   860.656
446.215   967.09
516.022   1092.15
597.91   1240.26
677.14   1381.99
766.842   1535.49
862.898   1690.94
977.911   1867.96
1129.55   2104.8
1330.78   2412.24
1563.56   2752.53
1834.64   3132.01
2316.74   3812.06
4096   6321.88
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
15
269.926   659.354
334.659   797.046
390.505   915.838
439.386   1015.83
486.363   1111.47
562.561   1261.47
660.367   1448.43
739.768   1596.27
852.219   1800.65
970.986   2026.74
1095.5   2252.87
1320.38   2672.46
1620.23   3222.53
2057.98   4011.77
4096   7686.21
+KVIDCutLine
OK:gamma_line
above
27
19.7841   13.6698
26.9733   19.2893
45.8453   34.275
72.8137   60.5107
100.683   88.622
130.894   116.971
181.585   165.452
211.245   191.682
260.689   240.407
290.352   268.515
418.883   382.808
466.522   425.904
506.968   461.503
540.225   491.482
579.776   528.96
684.041   622.644
755.952   690.103
813.482   744.445
881.8   810.033
939.33   864.375
1032.82   954.324
1124.51   1042.4
1198.23   1117.36
1387.91   1302.89
1557.82   1473.43
2544.93   2470.45
4096   4037.09
+KVIDCutLine
OK:IMF_line
below
21
22.0716   13.2902
41.715   84.6431
62.4498   148.37
81.2747   195.758
112.138   279.118
148.083   377.767
194.894   495.47
236.076   596.36
291.364   730.882
362.473   897.176
424.582   1033.59
512.693   1218.6
618.291   1446.57
742.012   1698.88
908.712   2025.96
1078.79   2376.45
1255.57   2740.05
1463.11   3165.85
1690.65   3620.39
1900.68   3993.65
4096   7895.12
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1017
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> L
<VARY> R
<PARAMETER> IDTelescopes=CSI_R_L_1017
<PARAMETER> Runlist=98000-122093
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
29
39.1894   31.2502
52.176   48.6091
72.1962   72.5434
93.9067   95.1129
117.799   119.81
146.102   146.976
183.226   184.021
218.513   218.597
261.151   260.582
301.952   302.566
333.563   334.672
366.41   368.778
402.836   406.081
444.936   446.631
512.32   514.181
560.756   561.52
616.496   616.979
675.848   677.239
735.704   737.679
795.236   799.686
853.776   860.185
922.464   929.617
1002.57   1012.12
1124.28   1139.47
1258.55   1278.42
1636.69   1661.32
2014.84   2044.22
2392.99   2427.11
4096   4151.47
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
33
59.014   68.6536
71.7743   85.348
92.6653   109.937
116.473   137.162
142.322   166.551
170.264   195.692
199.566   226.309
231.226   259.443
267.208   296.323
300.745   330.726
336.916   369.959
369.848   403.764
406.275   440.485
455.526   490.89
497.088   533.74
540.498   579.201
598.323   636.357
654.338   692.873
714.836   752.531
770.54   807.69
817.443   855.485
869.838   908.525
924.81   964.465
1001.57   1043.75
1060.94   1104.36
1130.8   1176.05
1200.16   1248.91
1298.92   1353.11
1489.38   1550.07
1691.36   1755.83
1895.36   1961.77
2450.62   2526.57
4096   4200.22
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
31
86.5375   114.392
107.829   142.125
138.584   179.102
165.553   210.302
192.05   240.347
216.18   266.924
249.301   305.057
296.143   354.746
334.941   397.501
375.158   440.257
410.645   477.234
445.185   514.212
482.563   552.345
539.814   608.967
577.193   650.567
616.938   689.856
665.199   739.544
723.869   798.477
778.755   857.41
846.415   923.277
896.569   975.277
975.585   1055.01
1047.5   1126.65
1119.09   1202.4
1193.6   1276.7
1270.36   1355.45
1400.95   1494.12
1674.43   1778.38
2077.08   2195.54
2479.25   2611.54
4096   4283.89
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
23
161.633   284.458
204.102   357.324
238.086   410.577
294.384   491.866
340.064   556.338
398.497   634.832
443.735   696.065
494.119   760.984
536.622   814.252
598.255   889.951
645.345   949.924
708.242   1027.37
789.455   1118.94
880.057   1224.86
965.482   1321.39
1070.14   1440.27
1177.46   1560.09
1303.93   1705.89
1553.68   1991.89
1817.28   2283.51
2081.93   2575.15
2346.59   2866.78
4096   4794.46
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
30
38.443   41.5718
51.2685   74.5322
68.9119   115.694
92.804   167.557
119.637   222.713
148.675   278.693
175.157   327.478
203.347   374.045
229.003   417.925
252.758   457.328
282.531   503.896
329.091   573.746
373.434   639.119
411.654   693.339
451.938   752.642
504.86   824.472
556.294   894.149
610.556   963.476
677.204   1050.5
745.622   1131.63
834.683   1243.73
904.87   1329.29
1014.57   1457.62
1124.87   1588.9
1252.27   1736.4
1396.18   1908.98
1629.15   2175.96
1926.42   2509.32
2320.41   2957.74
4096   4978.63
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
18
210.298   424.535
235.36   471.173
264.41   520.332
303.713   587.138
349.281   660.247
399.976   740.919
465.48   841.758
537.82   950.161
627.171   1080.34
726.812   1212.97
829.457   1347.22
961.605   1521.16
1141.03   1735.45
1330.14   1966.12
1519.82   2196.79
1731.14   2460.23
2223.85   3035.02
4096   5219.05
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
19
186.702   397.368
207.899   442.307
229.997   488.202
256.606   536.966
300.352   619.196
348.157   704.294
401.666   796.5
451.255   875.76
510.863   968.838
593.481   1096.22
714.689   1270.44
828.12   1427.75
942.43   1581.48
1114.49   1810.17
1281.6   2026.3
1576.55   2410.13
1773.68   2660.18
2127.88   3111.06
4096   5616.38
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
17
258.747   570.769
304.587   664.218
352.498   755.582
405.797   854.687
452.365   935.834
506.372   1032.89
575.293   1157.78
645.178   1275.15
733.312   1421.43
838.288   1590.74
985.329   1812.5
1116.63   2000.32
1299.52   2258.7
1537.64   2589.21
1791.38   2934.3
1997.46   3226.42
4096   6201.12
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
21
78.212   163.777
95.5879   210.269
120.629   272.796
158.643   360.98
195.192   441.152
229.939   519.828
273.889   615.924
334.624   739.395
393.599   854.852
451.106   963.899
523.296   1100.75
592.974   1222.1
646.659   1316.71
748.135   1493.13
860.848   1672.76
999.833   1889.3
1151.22   2112.26
1369.03   2428.26
1605.17   2758.71
1950.21   3236.76
4096   6209.73
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
14
292.11   686.45
373.173   861.226
448.945   1015.16
532.988   1177.13
623.218   1355.12
753.575   1597.28
865.076   1792.93
983.06   2004.62
1137.63   2277.26
1289.56   2530.66
1484.58   2853.03
1662.77   3154.55
1871.32   3520.2
4096   7420.72
+KVIDCutLine
OK:gamma_line
above
28
21.2373   9.32914
28.1086   14.0067
48.8298   34.7045
84.9463   69.4258
113.718   98.5801
138.584   123.284
169.425   154.492
199.063   182.703
233.069   215.911
262.894   245.905
321.725   304.154
360.271   342.695
401.749   384.231
443.229   425.765
509.935   498.041
561.994   547.976
620.946   607.551
689.939   673.941
763.943   748.27
866.79   853.578
941.342   934.355
1046.26   1041.33
1142.27   1139.46
1298.17   1297.7
1709.13   1710.93
1899.41   1902.28
2524.53   2524.33
4096   4088.08
+KVIDCutLine
OK:IMF_line
below
18
23.2652   7.9882
65.7517   145.602
105.423   252.999
133.645   322.003
176.375   431.435
222.281   537.068
268.461   650.309
334.058   804.82
412.628   978.668
514.017   1197.31
614.787   1396.61
713.851   1600.36
854.696   1864.89
976.95   2089.37
1171.57   2462.14
1430.76   2955.85
1806.33   3640.34
4096   7813.35
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
